shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint
-1.5329,-1.7848,0.86487,-1.0303,-0.30581,4.0908
-1.5427,-1.7892,0.86208,-1.0223,-0.30698,4.0955
-1.5526,-1.7934,0.85921,-1.0143,-0.30809,4.1001
-1.5624,-1.7976,0.85624,-1.0062,-0.30913,4.1047
-1.5722,-1.8016,0.85319,-0.99795,-0.31009,4.1093
-1.5821,-1.8055,0.85005,-0.98963,-0.31099,4.1138
-1.5919,-1.8093,0.84683,-0.98121,-0.31182,4.1183
-1.6018,-1.8131,0.84352,-0.97269,-0.31257,4.1228
-1.6116,-1.8167,0.84012,-0.96408,-0.31325,4.1272
-1.6215,-1.8201,0.83663,-0.95537,-0.31386,4.1316
-1.6314,-1.8235,0.83305,-0.94656,-0.31439,4.1359
-1.6413,-1.8268,0.82938,-0.93766,-0.31486,4.1402
-1.6511,-1.8299,0.82562,-0.92866,-0.31524,4.1445
-1.661,-1.8329,0.82177,-0.91957,-0.31556,4.1487
-1.6709,-1.8358,0.81783,-0.91039,-0.3158,4.1529
-1.6808,-1.8386,0.81381,-0.90111,-0.31597,4.157
-1.6907,-1.8413,0.80969,-0.89174,-0.31606,4.1611
-1.7006,-1.8438,0.80548,-0.88228,-0.31607,4.1651
-1.7106,-1.8463,0.80117,-0.87272,-0.31601,4.1692
-1.7205,-1.8486,0.79678,-0.86308,-0.31588,4.1731
-1.7304,-1.8507,0.7923,-0.85335,-0.31566,4.177
-1.7404,-1.8528,0.78772,-0.84352,-0.31538,4.1809
-1.7503,-1.8547,0.78305,-0.83361,-0.31501,4.1847
-1.7602,-1.8565,0.77829,-0.82361,-0.31457,4.1885
-1.7702,-1.8582,0.77344,-0.81353,-0.31405,4.1922
-1.7802,-1.8597,0.7685,-0.80335,-0.31345,4.1959
-1.7901,-1.8612,0.76346,-0.79309,-0.31278,4.1995
-1.8001,-1.8624,0.75833,-0.78275,-0.31203,4.2031
-1.8101,-1.8636,0.75311,-0.77232,-0.3112,4.2066
-1.8201,-1.8646,0.7478,-0.76181,-0.31029,4.2101
-1.83,-1.8655,0.74239,-0.75121,-0.3093,4.2135
-1.84,-1.8663,0.7369,-0.74053,-0.30823,4.2169
-1.85,-1.8669,0.73131,-0.72977,-0.30709,4.2202
-1.86,-1.8674,0.72562,-0.71893,-0.30586,4.2234
-1.8701,-1.8678,0.71985,-0.70801,-0.30456,4.2266
-1.8801,-1.868,0.71398,-0.69701,-0.30318,4.2298
-1.8901,-1.8682,0.70803,-0.68593,-0.30172,4.2328
-1.9001,-1.8681,0.70197,-0.67477,-0.30018,4.2359
-1.9101,-1.868,0.69583,-0.66354,-0.29855,4.2388
-1.9202,-1.8677,0.6896,-0.65223,-0.29685,4.2417
-1.9302,-1.8672,0.68327,-0.64085,-0.29507,4.2446
-1.9402,-1.8667,0.67686,-0.62939,-0.29321,4.2474
-1.9503,-1.866,0.67035,-0.61786,-0.29127,4.2501
-1.9603,-1.8651,0.66375,-0.60625,-0.28925,4.2528
-1.9704,-1.8642,0.65706,-0.59458,-0.28715,4.2554
-1.9804,-1.8631,0.65029,-0.58283,-0.28497,4.2579
-1.9905,-1.8618,0.64342,-0.57102,-0.28271,4.2604
-2.0005,-1.8605,0.63646,-0.55913,-0.28037,4.2628
-2.0106,-1.859,0.62941,-0.54718,-0.27795,4.2651
-2.0207,-1.8573,0.62227,-0.53516,-0.27545,4.2674
-2.0307,-1.8556,0.61505,-0.52308,-0.27287,4.2696
-2.0408,-1.8537,0.60773,-0.51093,-0.27021,4.2717
-2.0509,-1.8516,0.60033,-0.49872,-0.26747,4.2738
-2.0609,-1.8495,0.59284,-0.48644,-0.26465,4.2758
-2.071,-1.8471,0.58526,-0.4741,-0.26175,4.2777
-2.0811,-1.8447,0.5776,-0.4617,-0.25877,4.2796
-2.0911,-1.8421,0.56985,-0.44924,-0.25571,4.2814
-2.1012,-1.8394,0.56202,-0.43673,-0.25257,4.2831
-2.1113,-1.8366,0.5541,-0.42415,-0.24935,4.2847
-2.1213,-1.8337,0.54609,-0.41152,-0.24605,4.2863
-2.1314,-1.8306,0.538,-0.39883,-0.24267,4.2878
-2.1415,-1.8274,0.52983,-0.38609,-0.23922,4.2892
-2.1515,-1.824,0.52157,-0.37329,-0.23568,4.2905
-2.1616,-1.8205,0.51323,-0.36044,-0.23207,4.2918
-2.1716,-1.8169,0.50481,-0.34754,-0.22837,4.2929
-2.1817,-1.8132,0.49631,-0.33459,-0.2246,4.294
-2.1917,-1.8094,0.48773,-0.32159,-0.22075,4.2951
-2.2018,-1.8054,0.47906,-0.30854,-0.21683,4.296
-2.2118,-1.8013,0.47032,-0.29545,-0.21282,4.2969
-2.2218,-1.7971,0.4615,-0.2823,-0.20874,4.2976
-2.2319,-1.7927,0.4526,-0.26912,-0.20458,4.2983
-2.2419,-1.7882,0.44362,-0.25589,-0.20034,4.2989
-2.2519,-1.7837,0.43457,-0.24262,-0.19603,4.2995
-2.2619,-1.779,0.42544,-0.2293,-0.19164,4.2999
-2.2719,-1.7741,0.41624,-0.21595,-0.18717,4.3003
-2.2819,-1.7692,0.40696,-0.20256,-0.18263,4.3005
-2.2919,-1.7641,0.39761,-0.18913,-0.17801,4.3007
-2.3019,-1.759,0.38819,-0.17566,-0.17332,4.3008
-2.3118,-1.7537,0.37869,-0.16216,-0.16855,4.3008
-2.3218,-1.7483,0.36912,-0.14863,-0.16371,4.3007
-2.3317,-1.7428,0.35949,-0.13506,-0.15879,4.3006
-2.3417,-1.7372,0.34978,-0.12146,-0.1538,4.3003
-2.3516,-1.7314,0.34001,-0.10783,-0.14874,4.3
-2.3615,-1.7256,0.33017,-0.094167,-0.1436,4.2995
-2.3714,-1.7197,0.32026,-0.080479,-0.13839,4.299
-2.3813,-1.7136,0.31028,-0.066764,-0.1331,4.2983
-2.3912,-1.7075,0.30024,-0.053024,-0.12775,4.2976
-2.4011,-1.7012,0.29014,-0.03926,-0.12232,4.2968
-2.4109,-1.6949,0.27998,-0.025472,-0.11682,4.2959
-2.4207,-1.6884,0.26975,-0.011663,-0.11125,4.2948
-2.4305,-1.6819,0.25946,0.002167,-0.10561,4.2937
-2.4403,-1.6752,0.24912,0.016016,-0.099903,4.2925
-2.4501,-1.6685,0.23871,0.029883,-0.094124,4.2912
-2.4599,-1.6617,0.22825,0.043766,-0.088276,4.2898
-2.4696,-1.6548,0.21773,0.057665,-0.082359,4.2883
-2.4794,-1.6478,0.20715,0.071578,-0.076375,4.2867
-2.4891,-1.6407,0.19652,0.085503,-0.070322,4.285
-2.4987,-1.6335,0.18584,0.099441,-0.064203,4.2832
-2.5084,-1.6262,0.1751,0.11339,-0.058018,4.2812
-2.5181,-1.6189,0.16432,0.12734,-0.051766,4.2792
-2.5277,-1.6115,0.15348,0.14131,-0.045449,4.2771
-2.5373,-1.6039,0.14259,0.15528,-0.039067,4.2749
-2.5468,-1.5964,0.13166,0.16925,-0.032621,4.2725
-2.5564,-1.5887,0.12068,0.18323,-0.026111,4.2701
-2.5659,-1.581,0.10966,0.19721,-0.019537,4.2675
-2.5754,-1.5732,0.098586,0.21119,-0.012901,4.2649
-2.5849,-1.5653,0.087474,0.22517,-0.0062034,4.2621
-2.5943,-1.5574,0.07632,0.23915,0.00055614,4.2593
-2.6038,-1.5494,0.065125,0.25313,0.0073765,4.2563
-2.6132,-1.5413,0.053891,0.2671,0.014257,4.2532
-2.6225,-1.5332,0.042618,0.28106,0.021197,4.25
-2.6318,-1.525,0.031309,0.29502,0.028196,4.2467
-2.6411,-1.5168,0.019964,0.30897,0.035254,4.2433
-2.6504,-1.5085,0.0085845,0.32291,0.042369,4.2397
-2.6596,-1.5001,-0.0028282,0.33684,0.049542,4.2361
-2.6688,-1.4917,-0.014273,0.35076,0.05677,4.2323
-2.678,-1.4833,-0.025748,0.36466,0.064055,4.2284
-2.6872,-1.4748,-0.037253,0.37855,0.071394,4.2244
-2.6963,-1.4662,-0.048785,0.39242,0.078788,4.2203
-2.7053,-1.4577,-0.060345,0.40627,0.086236,4.2161
-2.7143,-1.449,-0.07193,0.4201,0.093736,4.2118
-2.7233,-1.4404,-0.083539,0.43391,0.10129,4.2073
-2.7323,-1.4317,-0.095171,0.4477,0.10889,4.2028
-2.7412,-1.423,-0.10682,0.46147,0.11655,4.1981
-2.7501,-1.4142,-0.1185,0.47521,0.12425,4.1933
-2.7589,-1.4054,-0.13019,0.48893,0.13201,4.1883
-2.7677,-1.3966,-0.1419,0.50262,0.13981,4.1833
-2.7764,-1.3877,-0.15363,0.51627,0.14766,4.1781
-2.7851,-1.3789,-0.16537,0.5299,0.15556,4.1728
-2.7938,-1.37,-0.17713,0.5435,0.16351,4.1674
-2.8024,-1.3611,-0.18889,0.55707,0.1715,4.1619
-2.811,-1.3521,-0.20067,0.5706,0.17953,4.1562
-2.8195,-1.3432,-0.21246,0.58409,0.18761,4.1505
-2.828,-1.3343,-0.22426,0.59755,0.19573,4.1446
-2.8364,-1.3253,-0.23606,0.61096,0.2039,4.1385
-2.8448,-1.3163,-0.24787,0.62434,0.2121,4.1324
-2.8531,-1.3074,-0.25968,0.63768,0.22035,4.1261
-2.8614,-1.2984,-0.2715,0.65098,0.22864,4.1197
-2.8697,-1.2894,-0.28332,0.66423,0.23696,4.1132
-2.8778,-1.2805,-0.29513,0.67743,0.24533,4.1066
-2.886,-1.2715,-0.30695,0.69059,0.25373,4.0998
-2.894,-1.2625,-0.31876,0.70371,0.26217,4.0929
-2.9021,-1.2536,-0.33057,0.71677,0.27064,4.0859
-2.91,-1.2446,-0.34238,0.72978,0.27915,4.0787
-2.9179,-1.2357,-0.35417,0.74274,0.2877,4.0715
-2.9258,-1.2268,-0.36596,0.75565,0.29627,4.0641
-2.9336,-1.2179,-0.37775,0.7685,0.30488,4.0565
-2.9413,-1.209,-0.38952,0.7813,0.31352,4.0489
-2.949,-1.2002,-0.40127,0.79403,0.3222,4.0411
-2.9566,-1.1914,-0.41302,0.80671,0.3309,4.0332
-2.9641,-1.1826,-0.42475,0.81934,0.33963,4.0251
-2.9716,-1.1738,-0.43646,0.8319,0.34839,4.0169
-2.9791,-1.1651,-0.44816,0.84439,0.35717,4.0086
-2.9864,-1.1564,-0.45984,0.85683,0.36599,4.0002
-2.9937,-1.1477,-0.4715,0.86919,0.37482,3.9916
-3.001,-1.1391,-0.48313,0.8815,0.38369,3.9829
-3.0081,-1.1305,-0.49475,0.89373,0.39257,3.9741
-3.0152,-1.1219,-0.50634,0.90589,0.40148,3.9651
-3.0223,-1.1134,-0.5179,0.91799,0.41041,3.956
-3.0292,-1.105,-0.52944,0.93001,0.41936,3.9468
-3.0361,-1.0966,-0.54095,0.94196,0.42833,3.9375
-3.043,-1.0882,-0.55244,0.95384,0.43732,3.928
-3.0497,-1.0799,-0.56389,0.96564,0.44633,3.9183
-3.0564,-1.0717,-0.57531,0.97737,0.45536,3.9086
-3.063,-1.0635,-0.5867,0.98901,0.4644,3.8987
-3.0696,-1.0553,-0.59805,1.0006,0.47345,3.8887
-3.076,-1.0473,-0.60937,1.0121,0.48253,3.8785
-3.0824,-1.0393,-0.62065,1.0235,0.49161,3.8683
-3.0887,-1.0313,-0.6319,1.0348,0.50071,3.8578
-3.095,-1.0235,-0.6431,1.046,0.50982,3.8473
-3.1011,-1.0157,-0.65427,1.0572,0.51894,3.8366
-3.1072,-1.0079,-0.6654,1.0683,0.52806,3.8258
-3.1132,-1.0003,-0.67648,1.0792,0.5372,3.8148
-3.1192,-0.99271,-0.68752,1.0901,0.54635,3.8037
-3.125,-0.98521,-0.69851,1.1009,0.5555,3.7925
-3.1308,-0.97779,-0.70946,1.1116,0.56466,3.7812
-3.1364,-0.97045,-0.72036,1.1223,0.57382,3.7697
-3.142,-0.9632,-0.73122,1.1328,0.58299,3.7581
-3.1475,-0.95603,-0.74202,1.1432,0.59216,3.7463
-3.153,-0.94895,-0.75277,1.1536,0.60133,3.7344
-3.1583,-0.94196,-0.76348,1.1638,0.6105,3.7224
-3.1636,-0.93506,-0.77413,1.1739,0.61968,3.7103
-3.1688,-0.92826,-0.78472,1.184,0.62885,3.698
-3.1738,-0.92154,-0.79527,1.1939,0.63802,3.6855
-3.1788,-0.91493,-0.80575,1.2037,0.64719,3.673
-3.1837,-0.90841,-0.81618,1.2135,0.65635,3.6603
-3.1886,-0.90199,-0.82656,1.2231,0.66551,3.6475
-3.1933,-0.89568,-0.83687,1.2326,0.67466,3.6345
-3.1979,-0.88947,-0.84713,1.2421,0.68381,3.6214
-3.2025,-0.88336,-0.85732,1.2514,0.69295,3.6082
-3.2069,-0.87735,-0.86745,1.2606,0.70208,3.5948
-3.2113,-0.87146,-0.87752,1.2697,0.7112,3.5814
-3.2156,-0.86568,-0.88753,1.2787,0.72031,3.5677
-3.2197,-0.86,-0.89748,1.2876,0.72941,3.554
-3.2238,-0.85444,-0.90735,1.2963,0.7385,3.5401
-3.2278,-0.84899,-0.91717,1.305,0.74757,3.5261
-3.2317,-0.84366,-0.92691,1.3135,0.75663,3.5119
-3.2355,-0.83844,-0.93659,1.3219,0.76567,3.4977
-3.2392,-0.83334,-0.9462,1.3302,0.7747,3.4832
-3.2427,-0.82836,-0.95574,1.3384,0.78371,3.4687
-3.2462,-0.82351,-0.96522,1.3465,0.79271,3.454
-3.2496,-0.81877,-0.97462,1.3545,0.80168,3.4392
-3.2529,-0.81415,-0.98395,1.3623,0.81063,3.4243
-3.2561,-0.80966,-0.9932,1.37,0.81956,3.4092
-3.2592,-0.8053,-1.0024,1.3776,0.82847,3.394
-3.2622,-0.80106,-1.0115,1.3851,0.83736,3.3787
-3.2651,-0.79695,-1.0205,1.3924,0.84623,3.3633
-3.2679,-0.79297,-1.0295,1.3996,0.85506,3.3477
-3.2705,-0.78912,-1.0384,1.4067,0.86388,3.332
-3.2731,-0.7854,-1.0472,1.4137,0.87266,3.3161
-3.2756,-0.78181,-1.0559,1.4206,0.88142,3.3002
-3.2779,-0.77835,-1.0646,1.4273,0.89015,3.2841
-3.2802,-0.77503,-1.0732,1.4339,0.89886,3.2679
-3.2824,-0.77184,-1.0817,1.4403,0.90753,3.2515
-3.2844,-0.76879,-1.0901,1.4467,0.91617,3.235
-3.2863,-0.76587,-1.0984,1.4529,0.92477,3.2184
-3.2882,-0.76309,-1.1067,1.4589,0.93335,3.2017
-3.2899,-0.76044,-1.1149,1.4649,0.94189,3.1849
-3.2915,-0.75794,-1.123,1.4707,0.95039,3.1679
-3.293,-0.75557,-1.131,1.4763,0.95886,3.1508
-3.2944,-0.75334,-1.139,1.4819,0.9673,3.1336
-3.2957,-0.75126,-1.1468,1.4873,0.97569,3.1163
-3.2968,-0.74931,-1.1546,1.4925,0.98405,3.0988
-3.2979,-0.74751,-1.1623,1.4976,0.99236,3.0812
-3.2988,-0.74584,-1.1699,1.5026,1.0006,3.0635
-3.2997,-0.74432,-1.1774,1.5075,1.0089,3.0457
-3.3004,-0.74294,-1.1849,1.5122,1.0171,3.0278
-3.301,-0.7417,-1.1922,1.5168,1.0252,3.0097
-3.3015,-0.74061,-1.1995,1.5212,1.0333,2.9915
-3.3019,-0.73966,-1.2067,1.5255,1.0414,2.9732
-3.3022,-0.73885,-1.2138,1.5296,1.0494,2.9548
-3.3023,-0.73819,-1.2208,1.5336,1.0574,2.9363
-3.3024,-0.73767,-1.2278,1.5375,1.0653,2.9176
-3.3023,-0.73729,-1.2346,1.5412,1.0732,2.8989
-3.3021,-0.73706,-1.2414,1.5448,1.081,2.88
-3.3018,-0.73697,-1.2481,1.5483,1.0888,2.861
-3.3014,-0.73703,-1.2547,1.5515,1.0965,2.8419
-3.3008,-0.73723,-1.2612,1.5547,1.1042,2.8227
-3.3002,-0.73757,-1.2677,1.5577,1.1118,2.8034
-3.2994,-0.73806,-1.274,1.5605,1.1194,2.784
-3.2985,-0.7387,-1.2803,1.5632,1.1269,2.7644
-3.2975,-0.73947,-1.2865,1.5658,1.1344,2.7448
-3.2964,-0.74039,-1.2926,1.5682,1.1418,2.725
-3.2952,-0.74146,-1.2986,1.5705,1.1491,2.7052
-3.2938,-0.74266,-1.3045,1.5726,1.1564,2.6852
-3.2923,-0.74401,-1.3103,1.5746,1.1636,2.6651
-3.2907,-0.7455,-1.3161,1.5764,1.1708,2.6449
-3.289,-0.74714,-1.3218,1.5781,1.1779,2.6246
-3.2872,-0.74891,-1.3274,1.5796,1.185,2.6043
-3.2852,-0.75083,-1.3329,1.581,1.192,2.5838
-3.2832,-0.75288,-1.3383,1.5822,1.1989,2.5632
-3.281,-0.75508,-1.3436,1.5832,1.2058,2.5425
-3.2787,-0.75741,-1.3489,1.5842,1.2126,2.5217
-3.2763,-0.75988,-1.3541,1.5849,1.2194,2.5008
-3.2737,-0.7625,-1.3592,1.5855,1.226,2.4798
-3.2711,-0.76524,-1.3642,1.586,1.2327,2.4587
-3.2683,-0.76813,-1.3691,1.5863,1.2392,2.4376
-3.2654,-0.77115,-1.374,1.5865,1.2457,2.4163
-3.2624,-0.77431,-1.3788,1.5865,1.2521,2.3949
-3.2592,-0.7776,-1.3834,1.5863,1.2585,2.3735
-3.256,-0.78102,-1.3881,1.586,1.2647,2.3519
-3.2526,-0.78458,-1.3926,1.5856,1.271,2.3303
-3.2491,-0.78826,-1.397,1.585,1.2771,2.3085
-3.2455,-0.79208,-1.4014,1.5842,1.2832,2.2867
-3.2418,-0.79603,-1.4057,1.5833,1.2892,2.2648
-3.2379,-0.8001,-1.4099,1.5822,1.2951,2.2428
-3.2339,-0.8043,-1.4141,1.581,1.301,2.2207
-3.2299,-0.80863,-1.4182,1.5796,1.3067,2.1986
-3.2257,-0.81309,-1.4222,1.5781,1.3125,2.1763
-3.2213,-0.81766,-1.4261,1.5764,1.3181,2.154
-3.2169,-0.82236,-1.4299,1.5745,1.3236,2.1316
-3.2123,-0.82718,-1.4337,1.5725,1.3291,2.1091
-3.2077,-0.83212,-1.4374,1.5704,1.3345,2.0866
-3.2029,-0.83718,-1.441,1.5681,1.3399,2.0639
-3.1979,-0.84236,-1.4446,1.5656,1.3451,2.0412
-3.1929,-0.84765,-1.4481,1.563,1.3503,2.0184
-3.1878,-0.85306,-1.4515,1.5603,1.3554,1.9956
-3.1825,-0.85858,-1.4548,1.5573,1.3604,1.9726
-3.1771,-0.86421,-1.4581,1.5543,1.3654,1.9496
-3.1716,-0.86995,-1.4613,1.551,1.3702,1.9265
-3.166,-0.8758,-1.4645,1.5476,1.375,1.9034
-3.1603,-0.88176,-1.4676,1.5441,1.3797,1.8802
-3.1544,-0.88782,-1.4706,1.5404,1.3843,1.8569
-3.1485,-0.89399,-1.4735,1.5366,1.3889,1.8336
-3.1424,-0.90026,-1.4764,1.5326,1.3933,1.8101
-3.1362,-0.90663,-1.4793,1.5284,1.3977,1.7867
-3.1299,-0.9131,-1.482,1.5241,1.402,1.7631
-3.1235,-0.91966,-1.4847,1.5196,1.4062,1.7396
-3.117,-0.92632,-1.4874,1.515,1.4103,1.7159
-3.1103,-0.93307,-1.49,1.5103,1.4144,1.6922
-3.1036,-0.93992,-1.4925,1.5053,1.4183,1.6684
-3.0967,-0.94685,-1.495,1.5003,1.4222,1.6446
-3.0897,-0.95387,-1.4974,1.4951,1.426,1.6208
-3.0826,-0.96098,-1.4998,1.4897,1.4297,1.5968
-3.0754,-0.96817,-1.5021,1.4842,1.4333,1.5729
-3.0681,-0.97545,-1.5043,1.4785,1.4368,1.5488
-3.0607,-0.9828,-1.5065,1.4726,1.4402,1.5248
-3.0532,-0.99023,-1.5087,1.4667,1.4436,1.5007
-3.0455,-0.99774,-1.5108,1.4605,1.4469,1.4765
-3.0378,-1.0053,-1.5129,1.4543,1.45,1.4523
-3.0299,-1.013,-1.5149,1.4478,1.4531,1.4281
-3.022,-1.0207,-1.5168,1.4413,1.4561,1.4038
-3.0139,-1.0285,-1.5188,1.4345,1.459,1.3794
-3.0057,-1.0364,-1.5206,1.4277,1.4618,1.3551
-2.9975,-1.0443,-1.5225,1.4206,1.4645,1.3307
-2.9891,-1.0523,-1.5243,1.4135,1.4672,1.3063
-2.9806,-1.0603,-1.526,1.4061,1.4697,1.2818
-2.972,-1.0684,-1.5277,1.3987,1.4722,1.2573
-2.9633,-1.0766,-1.5294,1.3911,1.4745,1.2328
-2.9545,-1.0848,-1.5311,1.3833,1.4768,1.2082
-2.9456,-1.093,-1.5327,1.3754,1.479,1.1836
-2.9366,-1.1013,-1.5342,1.3673,1.4811,1.159
-2.9275,-1.1097,-1.5358,1.3592,1.4831,1.1344
-2.9183,-1.1181,-1.5373,1.3508,1.485,1.1097
-2.909,-1.1265,-1.5388,1.3423,1.4868,1.085
-2.8996,-1.135,-1.5402,1.3337,1.4885,1.0603
-2.8901,-1.1435,-1.5416,1.325,1.4902,1.0356
-2.8806,-1.1521,-1.543,1.316,1.4917,1.0109
-2.8709,-1.1607,-1.5444,1.307,1.4931,0.98614
-2.8611,-1.1693,-1.5457,1.2978,1.4945,0.96138
-2.8512,-1.1779,-1.547,1.2885,1.4958,0.9366
-2.8413,-1.1866,-1.5483,1.279,1.4969,0.91182
-2.8312,-1.1953,-1.5496,1.2694,1.498,0.88702
-2.821,-1.204,-1.5509,1.2597,1.499,0.86221
-2.8108,-1.2127,-1.5521,1.2498,1.4998,0.8374
-2.8005,-1.2214,-1.5533,1.2398,1.5006,0.81259
-2.7901,-1.2302,-1.5545,1.2296,1.5013,0.78777
-2.7795,-1.239,-1.5557,1.2193,1.5019,0.76295
-2.7689,-1.2477,-1.5569,1.2089,1.5024,0.73813
-2.7583,-1.2565,-1.558,1.1983,1.5029,0.71331
-2.7475,-1.2653,-1.5592,1.1876,1.5032,0.6885
-2.7366,-1.2741,-1.5603,1.1768,1.5034,0.66369
-2.7257,-1.2829,-1.5614,1.1659,1.5035,0.63888
-2.7147,-1.2917,-1.5626,1.1548,1.5036,0.61408
-2.7036,-1.3004,-1.5637,1.1436,1.5035,0.5893
-2.6924,-1.3092,-1.5648,1.1322,1.5034,0.56452
-2.6811,-1.318,-1.5659,1.1207,1.5031,0.53976
-2.6698,-1.3267,-1.567,1.1091,1.5028,0.51501
-2.6584,-1.3354,-1.5681,1.0974,1.5024,0.49027
-2.6469,-1.3441,-1.5692,1.0855,1.5018,0.46556
-2.6353,-1.3528,-1.5703,1.0736,1.5012,0.44086
-2.6236,-1.3615,-1.5715,1.0614,1.5005,0.41618
-2.6119,-1.3702,-1.5726,1.0492,1.4997,0.39153
-2.6001,-1.3788,-1.5737,1.0369,1.4988,0.3669
-2.5883,-1.3874,-1.5748,1.0244,1.4978,0.34229
-2.5763,-1.3959,-1.576,1.0118,1.4967,0.31771
-2.5643,-1.4044,-1.5771,0.99907,1.4955,0.29316
-2.5522,-1.4129,-1.5783,0.98623,1.4942,0.26864
-2.5401,-1.4213,-1.5794,0.97327,1.4929,0.24415
-2.5279,-1.4297,-1.5806,0.9602,1.4914,0.2197
-2.5156,-1.4381,-1.5818,0.947,1.4899,0.19528
-2.5032,-1.4464,-1.583,0.9337,1.4882,0.17089
-2.4908,-1.4547,-1.5842,0.92027,1.4865,0.14654
-2.4784,-1.4629,-1.5854,0.90674,1.4846,0.12224
-2.4658,-1.471,-1.5867,0.89309,1.4827,0.097971
-2.4532,-1.4791,-1.588,0.87933,1.4807,0.073748
-2.4406,-1.4872,-1.5893,0.86545,1.4786,0.049569
-2.4279,-1.4952,-1.5906,0.85147,1.4764,0.025437
-2.4151,-1.5031,-1.5919,0.83738,1.4741,0.0013512
-2.4023,-1.5109,-1.5933,0.82317,1.4717,-0.022685
-2.3894,-1.5187,-1.5947,0.80887,1.4692,-0.046671
-2.3765,-1.5264,-1.5961,0.79445,1.4667,-0.070604
-2.3635,-1.5341,-1.5975,0.77993,1.464,-0.094483
-2.3505,-1.5417,-1.599,0.76531,1.4613,-0.11831
-2.3374,-1.5492,-1.6005,0.75058,1.4584,-0.14207
-2.3242,-1.5566,-1.602,0.73575,1.4555,-0.16578
-2.3111,-1.5639,-1.6036,0.72082,1.4525,-0.18943
-2.2978,-1.5712,-1.6052,0.70579,1.4494,-0.21302
-2.2846,-1.5783,-1.6068,0.69066,1.4462,-0.23654
-2.2712,-1.5854,-1.6084,0.67543,1.4429,-0.26
-2.2579,-1.5924,-1.6101,0.66011,1.4396,-0.28339
-2.2445,-1.5993,-1.6119,0.64468,1.4361,-0.30672
-2.231,-1.6061,-1.6136,0.62917,1.4325,-0.32998
-2.2176,-1.6129,-1.6154,0.61356,1.4289,-0.35316
-2.204,-1.6195,-1.6173,0.59786,1.4252,-0.37627
-2.1905,-1.626,-1.6191,0.58206,1.4214,-0.39931
-2.1769,-1.6324,-1.6211,0.56618,1.4175,-0.42227
-2.1633,-1.6388,-1.623,0.5502,1.4135,-0.44516
-2.1496,-1.645,-1.625,0.53414,1.4095,-0.46797
-2.1359,-1.6511,-1.6271,0.51799,1.4053,-0.4907
-2.1222,-1.6571,-1.6292,0.50176,1.4011,-0.51334
-2.1084,-1.663,-1.6313,0.48544,1.3968,-0.5359
-2.0947,-1.6688,-1.6335,0.46903,1.3924,-0.55838
-2.0808,-1.6745,-1.6357,0.45255,1.3879,-0.58078
-2.067,-1.68,-1.638,0.43598,1.3833,-0.60308
-2.0532,-1.6854,-1.6403,0.41933,1.3787,-0.6253
-2.0393,-1.6908,-1.6426,0.4026,1.3739,-0.64742
-2.0254,-1.696,-1.645,0.3858,1.3691,-0.66946
-2.0115,-1.7011,-1.6475,0.36891,1.3642,-0.6914
-1.9975,-1.706,-1.65,0.35195,1.3592,-0.71325
-1.9836,-1.7108,-1.6526,0.33492,1.3542,-0.735
-1.9696,-1.7156,-1.6552,0.31781,1.349,-0.75665
-1.9556,-1.7201,-1.6578,0.30064,1.3438,-0.77821
-1.9416,-1.7246,-1.6606,0.28338,1.3385,-0.79966
-1.9276,-1.7289,-1.6633,0.26606,1.3332,-0.82101
-1.9135,-1.7331,-1.6661,0.24868,1.3277,-0.84226
-1.8995,-1.7371,-1.669,0.23122,1.3222,-0.86341
-1.8854,-1.7411,-1.6719,0.2137,1.3166,-0.88444
-1.8714,-1.7449,-1.6749,0.19611,1.3109,-0.90538
-1.8573,-1.7485,-1.6779,0.17846,1.3051,-0.9262
-1.8432,-1.752,-1.681,0.16074,1.2993,-0.94691
-1.8292,-1.7554,-1.6842,0.14296,1.2934,-0.96751
-1.8151,-1.7586,-1.6874,0.12513,1.2874,-0.988
-1.801,-1.7617,-1.6906,0.10723,1.2813,-1.0084
-1.7869,-1.7647,-1.6939,0.089274,1.2752,-1.0286
-1.7728,-1.7675,-1.6973,0.071262,1.269,-1.0488
-1.7588,-1.7701,-1.7007,0.053195,1.2627,-1.0688
-1.7447,-1.7726,-1.7042,0.035073,1.2564,-1.0887
-1.7306,-1.775,-1.7077,0.016897,1.25,-1.1085
-1.7165,-1.7772,-1.7113,-0.0013302,1.2435,-1.1282
-1.7025,-1.7793,-1.715,-0.019609,1.2369,-1.1477
-1.6884,-1.7812,-1.7187,-0.037937,1.2303,-1.1671
-1.6744,-1.783,-1.7225,-0.056313,1.2236,-1.1864
-1.6604,-1.7846,-1.7263,-0.074737,1.2168,-1.2056
-1.6464,-1.786,-1.7302,-0.093207,1.21,-1.2246
-1.6323,-1.7873,-1.7341,-0.11172,1.2031,-1.2435
-1.6184,-1.7885,-1.7381,-0.13028,1.1961,-1.2623
-1.6044,-1.7895,-1.7421,-0.14888,1.1891,-1.281
-1.5904,-1.7904,-1.7462,-0.16752,1.182,-1.2995
-1.5765,-1.7911,-1.7504,-0.18621,1.1748,-1.3179
-1.5626,-1.7916,-1.7546,-0.20493,1.1676,-1.3361
-1.5487,-1.792,-1.7589,-0.22369,1.1603,-1.3542
