shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint
0.93705,-0.5883,-0.66636,0.14318,1.8489,0.71111
0.93885,-0.58561,-0.67961,0.13485,1.8415,0.71171
0.94066,-0.58294,-0.69284,0.12648,1.8341,0.7123
0.94248,-0.58028,-0.70607,0.11808,1.8266,0.7129
0.94433,-0.57763,-0.71928,0.10965,1.819,0.71349
0.94618,-0.575,-0.73248,0.10118,1.8114,0.71409
0.94806,-0.57238,-0.74566,0.092682,1.8038,0.71469
0.94995,-0.56978,-0.75883,0.084149,1.7961,0.7153
0.95185,-0.56719,-0.77199,0.075583,1.7884,0.71591
0.95378,-0.56462,-0.78513,0.066986,1.7807,0.71652
0.95572,-0.56206,-0.79825,0.058358,1.7729,0.71713
0.95767,-0.55952,-0.81136,0.0497,1.7651,0.71774
0.95964,-0.557,-0.82444,0.041011,1.7572,0.71836
0.96163,-0.55449,-0.83752,0.032293,1.7493,0.71899
0.96364,-0.552,-0.85057,0.023547,1.7413,0.71962
0.96566,-0.54953,-0.8636,0.014771,1.7333,0.72025
0.9677,-0.54707,-0.87661,0.0059679,1.7253,0.72089
0.96976,-0.54464,-0.8896,-0.0028629,1.7172,0.72153
0.97183,-0.54221,-0.90257,-0.01172,1.7091,0.72218
0.97392,-0.53981,-0.91551,-0.020605,1.701,0.72283
0.97603,-0.53743,-0.92844,-0.029514,1.6928,0.72349
0.97816,-0.53506,-0.94134,-0.03845,1.6846,0.72416
0.9803,-0.53272,-0.95421,-0.04741,1.6763,0.72483
0.98246,-0.53039,-0.96706,-0.056394,1.668,0.72551
0.98464,-0.52808,-0.97989,-0.065402,1.6597,0.72619
0.98684,-0.5258,-0.99268,-0.074434,1.6514,0.72688
0.98905,-0.52353,-1.0055,-0.083488,1.643,0.72758
0.99128,-0.52128,-1.0182,-0.092564,1.6346,0.72829
0.99353,-0.51905,-1.0309,-0.10166,1.6261,0.72901
0.9958,-0.51685,-1.0436,-0.11078,1.6176,0.72973
0.99809,-0.51466,-1.0563,-0.11992,1.6091,0.73046
1.0004,-0.5125,-1.0689,-0.12908,1.6006,0.7312
1.0027,-0.51036,-1.0815,-0.13826,1.592,0.73195
1.0051,-0.50824,-1.094,-0.14746,1.5834,0.73271
1.0074,-0.50614,-1.1066,-0.15668,1.5747,0.73348
1.0098,-0.50406,-1.1191,-0.16591,1.5661,0.73425
1.0122,-0.50201,-1.1315,-0.17517,1.5574,0.73504
1.0146,-0.49998,-1.144,-0.18444,1.5486,0.73584
1.017,-0.49797,-1.1564,-0.19372,1.5399,0.73665
1.0195,-0.49599,-1.1687,-0.20302,1.5311,0.73746
1.022,-0.49403,-1.1811,-0.21234,1.5223,0.73829
1.0244,-0.4921,-1.1933,-0.22168,1.5135,0.73913
1.027,-0.49018,-1.2056,-0.23102,1.5046,0.73998
1.0295,-0.4883,-1.2178,-0.24038,1.4957,0.74084
1.032,-0.48643,-1.23,-0.24976,1.4868,0.74171
1.0346,-0.4846,-1.2421,-0.25915,1.4779,0.7426
1.0372,-0.48278,-1.2542,-0.26855,1.4689,0.7435
1.0398,-0.481,-1.2663,-0.27796,1.4599,0.7444
1.0424,-0.47923,-1.2783,-0.28738,1.4509,0.74533
1.045,-0.4775,-1.2903,-0.29681,1.4419,0.74626
1.0477,-0.47579,-1.3022,-0.30626,1.4328,0.74721
1.0504,-0.47411,-1.3141,-0.31571,1.4238,0.74817
1.0531,-0.47245,-1.3259,-0.32517,1.4147,0.74914
1.0558,-0.47082,-1.3377,-0.33465,1.4056,0.75013
1.0585,-0.46922,-1.3495,-0.34413,1.3964,0.75113
1.0613,-0.46764,-1.3612,-0.35361,1.3873,0.75214
1.0641,-0.4661,-1.3728,-0.36311,1.3781,0.75317
1.0669,-0.46458,-1.3845,-0.37261,1.3689,0.75421
1.0697,-0.46309,-1.396,-0.38212,1.3597,0.75527
1.0725,-0.46162,-1.4076,-0.39163,1.3505,0.75634
1.0754,-0.46019,-1.419,-0.40115,1.3412,0.75742
1.0782,-0.45878,-1.4305,-0.41067,1.332,0.75853
1.0811,-0.45741,-1.4418,-0.4202,1.3227,0.75964
1.084,-0.45606,-1.4532,-0.42973,1.3134,0.76077
1.087,-0.45474,-1.4644,-0.43927,1.3041,0.76192
1.0899,-0.45346,-1.4757,-0.44881,1.2948,0.76308
1.0929,-0.4522,-1.4868,-0.45834,1.2854,0.76426
1.0959,-0.45097,-1.4979,-0.46789,1.2761,0.76546
1.0989,-0.44977,-1.509,-0.47743,1.2667,0.76667
1.1019,-0.44861,-1.52,-0.48697,1.2573,0.76789
1.1049,-0.44747,-1.531,-0.49651,1.2479,0.76914
1.108,-0.44637,-1.5419,-0.50606,1.2385,0.7704
1.1111,-0.44529,-1.5527,-0.5156,1.2291,0.77167
1.1142,-0.44425,-1.5635,-0.52514,1.2197,0.77297
1.1173,-0.44324,-1.5743,-0.53468,1.2103,0.77428
1.1205,-0.44226,-1.5849,-0.54421,1.2008,0.77561
1.1236,-0.44132,-1.5956,-0.55375,1.1914,0.77695
1.1268,-0.4404,-1.6061,-0.56328,1.1819,0.77831
1.13,-0.43952,-1.6166,-0.57281,1.1724,0.7797
1.1332,-0.43868,-1.6271,-0.58233,1.1629,0.78109
1.1364,-0.43786,-1.6375,-0.59185,1.1535,0.78251
1.1397,-0.43708,-1.6478,-0.60136,1.144,0.78395
1.143,-0.43633,-1.6581,-0.61087,1.1345,0.7854
1.1463,-0.43562,-1.6683,-0.62037,1.125,0.78687
1.1496,-0.43494,-1.6784,-0.62986,1.1154,0.78836
1.1529,-0.43429,-1.6885,-0.63935,1.1059,0.78987
1.1563,-0.43368,-1.6985,-0.64883,1.0964,0.7914
1.1596,-0.4331,-1.7085,-0.6583,1.0869,0.79294
1.163,-0.43256,-1.7184,-0.66776,1.0773,0.79451
1.1664,-0.43205,-1.7282,-0.67722,1.0678,0.79609
1.1699,-0.43158,-1.7379,-0.68666,1.0583,0.79769
1.1733,-0.43114,-1.7476,-0.6961,1.0487,0.79932
1.1768,-0.43074,-1.7573,-0.70552,1.0392,0.80096
1.1803,-0.43037,-1.7668,-0.71494,1.0297,0.80262
1.1838,-0.43004,-1.7763,-0.72434,1.0201,0.8043
1.1873,-0.42975,-1.7858,-0.73373,1.0106,0.806
1.1908,-0.42949,-1.7951,-0.74311,1.001,0.80772
1.1944,-0.42927,-1.8044,-0.75247,0.99148,0.80946
1.1979,-0.42908,-1.8136,-0.76183,0.98194,0.81123
1.2015,-0.42893,-1.8228,-0.77117,0.9724,0.81301
1.2051,-0.42882,-1.8319,-0.78049,0.96286,0.81481
1.2088,-0.42875,-1.8409,-0.7898,0.95332,0.81663
1.2124,-0.42871,-1.8498,-0.7991,0.94378,0.81847
1.2161,-0.42871,-1.8587,-0.80838,0.93425,0.82033
1.2198,-0.42875,-1.8675,-0.81765,0.92473,0.82221
1.2235,-0.42882,-1.8762,-0.8269,0.9152,0.82412
1.2272,-0.42894,-1.8849,-0.83613,0.90568,0.82604
1.2309,-0.42909,-1.8935,-0.84535,0.89617,0.82799
1.2347,-0.42928,-1.902,-0.85455,0.88666,0.82995
1.2384,-0.42951,-1.9104,-0.86373,0.87716,0.83194
1.2422,-0.42978,-1.9188,-0.87289,0.86766,0.83394
1.246,-0.43008,-1.9271,-0.88203,0.85817,0.83597
1.2498,-0.43043,-1.9353,-0.89116,0.84869,0.83802
1.2537,-0.43081,-1.9434,-0.90026,0.83921,0.84009
1.2575,-0.43123,-1.9515,-0.90935,0.82974,0.84218
1.2614,-0.4317,-1.9595,-0.91842,0.82029,0.84429
1.2653,-0.4322,-1.9674,-0.92746,0.81084,0.84642
1.2692,-0.43274,-1.9752,-0.93648,0.8014,0.84858
1.2731,-0.43332,-1.983,-0.94549,0.79196,0.85075
1.2771,-0.43394,-1.9907,-0.95447,0.78254,0.85295
1.281,-0.4346,-1.9983,-0.96343,0.77313,0.85517
1.285,-0.4353,-2.0058,-0.97236,0.76374,0.85741
1.289,-0.43605,-2.0132,-0.98127,0.75435,0.85967
1.293,-0.43683,-2.0206,-0.99016,0.74497,0.86195
1.297,-0.43765,-2.0279,-0.99903,0.73561,0.86425
1.301,-0.43852,-2.0351,-1.0079,0.72626,0.86658
1.3051,-0.43942,-2.0422,-1.0167,0.71692,0.86892
1.3092,-0.44037,-2.0493,-1.0255,0.7076,0.87129
1.3132,-0.44135,-2.0562,-1.0342,0.69829,0.87368
1.3173,-0.44238,-2.0631,-1.043,0.68899,0.87609
1.3214,-0.44345,-2.0699,-1.0517,0.67971,0.87852
1.3256,-0.44456,-2.0766,-1.0604,0.67044,0.88097
1.3297,-0.44571,-2.0833,-1.069,0.66119,0.88345
1.3339,-0.44691,-2.0898,-1.0777,0.65196,0.88594
1.338,-0.44814,-2.0963,-1.0863,0.64274,0.88846
1.3422,-0.44942,-2.1027,-1.0949,0.63354,0.891
1.3464,-0.45074,-2.109,-1.1034,0.62435,0.89355
1.3506,-0.4521,-2.1152,-1.1119,0.61519,0.89613
1.3549,-0.45351,-2.1213,-1.1204,0.60604,0.89874
1.3591,-0.45495,-2.1274,-1.1289,0.59691,0.90136
1.3634,-0.45644,-2.1333,-1.1373,0.5878,0.904
1.3676,-0.45797,-2.1392,-1.1457,0.5787,0.90667
1.3719,-0.45955,-2.145,-1.1541,0.56963,0.90936
1.3762,-0.46116,-2.1507,-1.1625,0.56058,0.91206
1.3805,-0.46282,-2.1563,-1.1708,0.55154,0.91479
1.3849,-0.46452,-2.1619,-1.179,0.54253,0.91754
1.3892,-0.46627,-2.1673,-1.1873,0.53354,0.92031
1.3935,-0.46805,-2.1727,-1.1955,0.52457,0.9231
1.3979,-0.46988,-2.1779,-1.2037,0.51562,0.92592
1.4023,-0.47176,-2.1831,-1.2119,0.50669,0.92875
1.4067,-0.47368,-2.1882,-1.22,0.49779,0.9316
1.4111,-0.47564,-2.1932,-1.2281,0.4889,0.93448
1.4155,-0.47764,-2.1982,-1.2361,0.48004,0.93737
1.4199,-0.47969,-2.203,-1.2441,0.47121,0.94029
1.4243,-0.48178,-2.2077,-1.2521,0.4624,0.94322
1.4288,-0.48391,-2.2124,-1.2601,0.45361,0.94618
1.4332,-0.48609,-2.217,-1.268,0.44484,0.94915
1.4377,-0.48831,-2.2215,-1.2759,0.43611,0.95215
1.4422,-0.49057,-2.2258,-1.2837,0.42739,0.95517
1.4467,-0.49288,-2.2302,-1.2916,0.4187,0.9582
1.4512,-0.49523,-2.2344,-1.2993,0.41004,0.96126
1.4557,-0.49763,-2.2385,-1.3071,0.4014,0.96434
1.4602,-0.50007,-2.2425,-1.3148,0.39279,0.96743
1.4647,-0.50255,-2.2465,-1.3225,0.38421,0.97055
1.4693,-0.50508,-2.2503,-1.3301,0.37565,0.97369
1.4738,-0.50765,-2.2541,-1.3377,0.36713,0.97684
1.4784,-0.51026,-2.2577,-1.3452,0.35862,0.98001
1.483,-0.51292,-2.2613,-1.3528,0.35015,0.98321
1.4875,-0.51563,-2.2648,-1.3603,0.34171,0.98642
1.4921,-0.51837,-2.2682,-1.3677,0.33329,0.98965
1.4967,-0.52116,-2.2715,-1.3751,0.3249,0.9929
1.5013,-0.524,-2.2747,-1.3825,0.31654,0.99617
1.5059,-0.52688,-2.2779,-1.3898,0.30822,0.99946
1.5106,-0.5298,-2.2809,-1.3971,0.29992,1.0028
1.5152,-0.53277,-2.2838,-1.4044,0.29165,1.0061
1.5198,-0.53578,-2.2867,-1.4116,0.28341,1.0094
1.5245,-0.53884,-2.2894,-1.4187,0.2752,1.0128
1.5291,-0.54194,-2.2921,-1.4259,0.26703,1.0162
1.5338,-0.54508,-2.2947,-1.433,0.25888,1.0196
1.5384,-0.54827,-2.2971,-1.44,0.25077,1.023
1.5431,-0.5515,-2.2995,-1.4471,0.24268,1.0264
1.5478,-0.55478,-2.3018,-1.454,0.23463,1.0299
1.5525,-0.5581,-2.304,-1.461,0.22661,1.0333
1.5572,-0.56146,-2.3061,-1.4679,0.21863,1.0368
1.5619,-0.56487,-2.3081,-1.4747,0.21068,1.0403
1.5666,-0.56832,-2.3101,-1.4815,0.20276,1.0438
1.5713,-0.57182,-2.3119,-1.4883,0.19487,1.0474
1.576,-0.57536,-2.3136,-1.495,0.18702,1.0509
1.5807,-0.57894,-2.3153,-1.5017,0.1792,1.0545
1.5854,-0.58257,-2.3168,-1.5084,0.17141,1.0581
1.5902,-0.58624,-2.3183,-1.515,0.16366,1.0617
1.5949,-0.58996,-2.3197,-1.5215,0.15595,1.0653
1.5996,-0.59372,-2.3209,-1.5281,0.14827,1.0689
1.6044,-0.59752,-2.3221,-1.5345,0.14062,1.0725
1.6091,-0.60137,-2.3232,-1.541,0.13301,1.0762
1.6139,-0.60526,-2.3242,-1.5474,0.12543,1.0799
1.6186,-0.60919,-2.3251,-1.5537,0.11789,1.0836
1.6234,-0.61317,-2.3259,-1.56,0.11039,1.0873
1.6281,-0.61719,-2.3266,-1.5663,0.10292,1.091
1.6329,-0.62126,-2.3272,-1.5725,0.095489,1.0947
1.6376,-0.62537,-2.3278,-1.5787,0.088094,1.0985
1.6424,-0.62952,-2.3282,-1.5848,0.080736,1.1022
1.6472,-0.63372,-2.3285,-1.5909,0.073414,1.106
1.6519,-0.63795,-2.3288,-1.5969,0.06613,1.1098
1.6567,-0.64224,-2.3289,-1.603,0.058883,1.1136
1.6615,-0.64656,-2.329,-1.6089,0.051674,1.1174
1.6662,-0.65093,-2.329,-1.6148,0.044502,1.1212
1.671,-0.65534,-2.3288,-1.6207,0.037368,1.1251
1.6758,-0.65979,-2.3286,-1.6265,0.030272,1.1289
1.6805,-0.66429,-2.3283,-1.6323,0.023214,1.1328
1.6853,-0.66883,-2.3279,-1.638,0.016195,1.1367
1.6901,-0.67341,-2.3274,-1.6437,0.0092144,1.1405
1.6948,-0.67803,-2.3268,-1.6494,0.0022725,1.1444
1.6996,-0.6827,-2.3262,-1.655,-0.0046304,1.1483
1.7044,-0.68741,-2.3254,-1.6605,-0.011494,1.1523
1.7091,-0.69216,-2.3245,-1.6661,-0.018319,1.1562
1.7139,-0.69695,-2.3236,-1.6715,-0.025104,1.1601
1.7187,-0.70178,-2.3225,-1.677,-0.03185,1.1641
1.7234,-0.70666,-2.3214,-1.6823,-0.038556,1.168
1.7282,-0.71158,-2.3201,-1.6877,-0.045222,1.172
1.7329,-0.71654,-2.3188,-1.693,-0.051849,1.176
1.7377,-0.72154,-2.3174,-1.6982,-0.058435,1.18
1.7424,-0.72659,-2.3159,-1.7034,-0.064981,1.184
1.7472,-0.73167,-2.3143,-1.7086,-0.071487,1.188
1.7519,-0.7368,-2.3126,-1.7137,-0.077952,1.192
1.7566,-0.74196,-2.3108,-1.7187,-0.084376,1.196
1.7614,-0.74717,-2.309,-1.7238,-0.09076,1.2
1.7661,-0.75242,-2.307,-1.7287,-0.097103,1.2041
1.7708,-0.75771,-2.305,-1.7337,-0.10341,1.2081
1.7755,-0.76304,-2.3028,-1.7386,-0.10967,1.2122
1.7802,-0.76841,-2.3006,-1.7434,-0.11589,1.2162
1.7849,-0.77382,-2.2983,-1.7482,-0.12206,1.2203
1.7896,-0.77927,-2.2959,-1.7529,-0.1282,1.2244
1.7943,-0.78476,-2.2934,-1.7576,-0.1343,1.2285
1.799,-0.79029,-2.2908,-1.7623,-0.14035,1.2325
1.8037,-0.79586,-2.2881,-1.7669,-0.14636,1.2366
1.8084,-0.80147,-2.2853,-1.7715,-0.15234,1.2407
1.813,-0.80712,-2.2825,-1.776,-0.15826,1.2448
1.8177,-0.81281,-2.2795,-1.7805,-0.16415,1.2489
1.8223,-0.81854,-2.2765,-1.7849,-0.17,1.253
1.827,-0.8243,-2.2734,-1.7893,-0.1758,1.2571
1.8316,-0.83011,-2.2702,-1.7936,-0.18156,1.2613
1.8362,-0.83595,-2.2669,-1.7979,-0.18728,1.2654
1.8409,-0.84183,-2.2635,-1.8022,-0.19296,1.2695
1.8455,-0.84775,-2.26,-1.8064,-0.19859,1.2736
1.8501,-0.85371,-2.2565,-1.8106,-0.20418,1.2777
1.8546,-0.85971,-2.2528,-1.8147,-0.20973,1.2819
1.8592,-0.86574,-2.2491,-1.8187,-0.21524,1.286
1.8638,-0.87181,-2.2453,-1.8228,-0.22071,1.2901
1.8683,-0.87792,-2.2414,-1.8268,-0.22613,1.2943
1.8729,-0.88407,-2.2374,-1.8307,-0.23151,1.2984
1.8774,-0.89025,-2.2333,-1.8346,-0.23684,1.3025
1.882,-0.89647,-2.2292,-1.8384,-0.24214,1.3067
1.8865,-0.90273,-2.2249,-1.8422,-0.24739,1.3108
1.891,-0.90902,-2.2206,-1.846,-0.2526,1.3149
1.8954,-0.91535,-2.2162,-1.8497,-0.25777,1.3191
1.8999,-0.92171,-2.2117,-1.8534,-0.26289,1.3232
1.9044,-0.92811,-2.2071,-1.857,-0.26797,1.3273
1.9088,-0.93455,-2.2024,-1.8606,-0.27301,1.3315
1.9133,-0.94102,-2.1977,-1.8641,-0.27801,1.3356
1.9177,-0.94753,-2.1929,-1.8676,-0.28296,1.3397
1.9221,-0.95407,-2.188,-1.8711,-0.28787,1.3438
1.9265,-0.96065,-2.183,-1.8745,-0.29274,1.348
1.9309,-0.96726,-2.1779,-1.8779,-0.29757,1.3521
1.9352,-0.9739,-2.1727,-1.8812,-0.30235,1.3562
1.9396,-0.98058,-2.1675,-1.8845,-0.30709,1.3603
1.9439,-0.98729,-2.1622,-1.8877,-0.31179,1.3644
1.9482,-0.99404,-2.1568,-1.8909,-0.31644,1.3685
1.9525,-1.0008,-2.1513,-1.894,-0.32105,1.3726
1.9568,-1.0076,-2.1458,-1.8971,-0.32562,1.3767
1.9611,-1.0145,-2.1401,-1.9002,-0.33015,1.3808
1.9653,-1.0214,-2.1344,-1.9032,-0.33463,1.3848
1.9696,-1.0283,-2.1286,-1.9062,-0.33908,1.3889
1.9738,-1.0352,-2.1227,-1.9092,-0.34348,1.393
1.978,-1.0422,-2.1168,-1.9121,-0.34783,1.397
1.9821,-1.0492,-2.1108,-1.9149,-0.35215,1.4011
1.9863,-1.0562,-2.1047,-1.9177,-0.35642,1.4051
1.9905,-1.0633,-2.0985,-1.9205,-0.36065,1.4092
1.9946,-1.0704,-2.0922,-1.9232,-0.36484,1.4132
1.9987,-1.0775,-2.0859,-1.9259,-0.36899,1.4172
2.0028,-1.0847,-2.0795,-1.9286,-0.37309,1.4212
2.0068,-1.0919,-2.073,-1.9312,-0.37715,1.4252
2.0109,-1.0991,-2.0665,-1.9337,-0.38118,1.4292
2.0149,-1.1064,-2.0598,-1.9363,-0.38515,1.4332
2.0189,-1.1136,-2.0531,-1.9387,-0.38909,1.4371
2.0229,-1.1209,-2.0464,-1.9412,-0.39299,1.4411
2.0269,-1.1283,-2.0395,-1.9436,-0.39684,1.4451
2.0308,-1.1357,-2.0326,-1.946,-0.40065,1.449
2.0347,-1.1431,-2.0256,-1.9483,-0.40442,1.4529
2.0386,-1.1505,-2.0185,-1.9506,-0.40815,1.4568
2.0425,-1.1579,-2.0114,-1.9528,-0.41184,1.4607
2.0463,-1.1654,-2.0042,-1.955,-0.41549,1.4646
2.0502,-1.1729,-1.9969,-1.9572,-0.4191,1.4685
2.054,-1.1804,-1.9896,-1.9593,-0.42266,1.4723
2.0577,-1.188,-1.9822,-1.9614,-0.42619,1.4762
2.0615,-1.1956,-1.9747,-1.9635,-0.42967,1.48
2.0652,-1.2032,-1.9671,-1.9655,-0.43312,1.4838
2.0689,-1.2108,-1.9595,-1.9675,-0.43652,1.4876
2.0726,-1.2185,-1.9518,-1.9694,-0.43988,1.4914
2.0763,-1.2262,-1.9441,-1.9713,-0.44321,1.4952
2.0799,-1.2339,-1.9363,-1.9732,-0.44649,1.4989
2.0835,-1.2416,-1.9284,-1.975,-0.44973,1.5027
2.0871,-1.2494,-1.9204,-1.9768,-0.45294,1.5064
2.0907,-1.2572,-1.9124,-1.9786,-0.4561,1.5101
2.0942,-1.265,-1.9043,-1.9803,-0.45922,1.5138
2.0977,-1.2728,-1.8962,-1.982,-0.46231,1.5174
2.1012,-1.2807,-1.888,-1.9836,-0.46535,1.5211
2.1046,-1.2886,-1.8797,-1.9852,-0.46836,1.5247
2.108,-1.2965,-1.8714,-1.9868,-0.47133,1.5283
2.1114,-1.3044,-1.863,-1.9883,-0.47426,1.5319
2.1148,-1.3124,-1.8545,-1.9899,-0.47715,1.5355
2.1181,-1.3203,-1.846,-1.9913,-0.48,1.539
2.1214,-1.3283,-1.8374,-1.9928,-0.48281,1.5425
2.1247,-1.3363,-1.8288,-1.9942,-0.48559,1.546
2.128,-1.3444,-1.8201,-1.9956,-0.48832,1.5495
2.1312,-1.3524,-1.8114,-1.9969,-0.49102,1.553
2.1344,-1.3605,-1.8026,-1.9982,-0.49369,1.5564
2.1375,-1.3686,-1.7937,-1.9995,-0.49631,1.5598
2.1407,-1.3767,-1.7848,-2.0007,-0.4989,1.5632
2.1438,-1.3848,-1.7758,-2.0019,-0.50145,1.5666
2.1468,-1.393,-1.7667,-2.0031,-0.50396,1.57
2.1499,-1.4011,-1.7576,-2.0042,-0.50644,1.5733
2.1529,-1.4093,-1.7485,-2.0054,-0.50888,1.5766
2.1558,-1.4175,-1.7393,-2.0064,-0.51128,1.5799
2.1588,-1.4257,-1.73,-2.0075,-0.51365,1.5831
2.1617,-1.434,-1.7207,-2.0085,-0.51598,1.5863
2.1646,-1.4422,-1.7114,-2.0095,-0.51828,1.5895
2.1674,-1.4505,-1.7019,-2.0105,-0.52054,1.5927
2.1702,-1.4588,-1.6925,-2.0114,-0.52277,1.5959
2.173,-1.4671,-1.6829,-2.0123,-0.52496,1.599
2.1757,-1.4754,-1.6734,-2.0132,-0.52711,1.6021
2.1784,-1.4837,-1.6638,-2.014,-0.52923,1.6051
2.1811,-1.4921,-1.6541,-2.0148,-0.53132,1.6082
2.1837,-1.5005,-1.6444,-2.0156,-0.53337,1.6112
2.1863,-1.5088,-1.6346,-2.0164,-0.53539,1.6142
2.1889,-1.5172,-1.6248,-2.0171,-0.53737,1.6171
2.1914,-1.5256,-1.6149,-2.0178,-0.53932,1.62
2.1939,-1.534,-1.605,-2.0185,-0.54124,1.6229
2.1964,-1.5425,-1.5951,-2.0192,-0.54312,1.6258
2.1988,-1.5509,-1.5851,-2.0198,-0.54497,1.6286
2.2012,-1.5594,-1.575,-2.0204,-0.54679,1.6314
2.2036,-1.5678,-1.565,-2.021,-0.54858,1.6342
2.2059,-1.5763,-1.5548,-2.0215,-0.55033,1.6369
2.2082,-1.5848,-1.5446,-2.022,-0.55205,1.6396
2.2104,-1.5933,-1.5344,-2.0225,-0.55374,1.6423
2.2126,-1.6018,-1.5242,-2.023,-0.5554,1.6449
2.2148,-1.6103,-1.5139,-2.0235,-0.55703,1.6475
2.2169,-1.6188,-1.5035,-2.0239,-0.55863,1.6501
2.219,-1.6274,-1.4932,-2.0243,-0.56019,1.6526
2.221,-1.6359,-1.4827,-2.0247,-0.56173,1.6551
2.223,-1.6445,-1.4723,-2.025,-0.56323,1.6576
2.225,-1.653,-1.4618,-2.0254,-0.56471,1.6601
2.2269,-1.6616,-1.4513,-2.0257,-0.56615,1.6625
2.2288,-1.6702,-1.4407,-2.026,-0.56757,1.6648
2.2307,-1.6788,-1.4301,-2.0263,-0.56896,1.6671
2.2325,-1.6873,-1.4195,-2.0265,-0.57031,1.6694
2.2342,-1.6959,-1.4088,-2.0267,-0.57164,1.6717
2.236,-1.7045,-1.3981,-2.027,-0.57294,1.6739
2.2376,-1.7132,-1.3873,-2.0271,-0.57421,1.6761
2.2393,-1.7218,-1.3765,-2.0273,-0.57546,1.6782
2.2409,-1.7304,-1.3657,-2.0275,-0.57668,1.6804
2.2425,-1.739,-1.3549,-2.0276,-0.57787,1.6824
2.244,-1.7476,-1.344,-2.0277,-0.57903,1.6844
2.2454,-1.7563,-1.3331,-2.0278,-0.58016,1.6864
2.2469,-1.7649,-1.3222,-2.0279,-0.58127,1.6884
2.2483,-1.7735,-1.3112,-2.0279,-0.58236,1.6903
2.2496,-1.7822,-1.3002,-2.028,-0.58341,1.6922
2.2509,-1.7908,-1.2892,-2.028,-0.58444,1.694
2.2522,-1.7994,-1.2782,-2.028,-0.58545,1.6958
2.2534,-1.8081,-1.2671,-2.028,-0.58643,1.6976
2.2546,-1.8167,-1.256,-2.028,-0.58739,1.6993
2.2557,-1.8254,-1.2449,-2.028,-0.58832,1.7009
2.2568,-1.834,-1.2337,-2.0279,-0.58923,1.7026
2.2578,-1.8427,-1.2226,-2.0278,-0.59011,1.7041
2.2588,-1.8513,-1.2114,-2.0278,-0.59097,1.7057
2.2598,-1.86,-1.2001,-2.0277,-0.59181,1.7072
2.2607,-1.8686,-1.1889,-2.0276,-0.59262,1.7086
2.2615,-1.8772,-1.1776,-2.0274,-0.59341,1.71
2.2623,-1.8859,-1.1663,-2.0273,-0.59418,1.7114
2.2631,-1.8945,-1.155,-2.0271,-0.59493,1.7127
2.2638,-1.9032,-1.1437,-2.027,-0.59565,1.714
2.2645,-1.9118,-1.1324,-2.0268,-0.59635,1.7152
2.2651,-1.9204,-1.121,-2.0266,-0.59704,1.7164
2.2657,-1.929,-1.1096,-2.0264,-0.5977,1.7176
2.2662,-1.9377,-1.0982,-2.0262,-0.59834,1.7187
2.2667,-1.9463,-1.0868,-2.026,-0.59896,1.7197
2.2672,-1.9549,-1.0754,-2.0258,-0.59956,1.7207
2.2675,-1.9635,-1.0639,-2.0256,-0.60014,1.7217
2.2679,-1.9721,-1.0525,-2.0253,-0.6007,1.7226
2.2682,-1.9807,-1.041,-2.0251,-0.60124,1.7235
2.2684,-1.9893,-1.0295,-2.0248,-0.60176,1.7243
2.2686,-1.9979,-1.018,-2.0245,-0.60227,1.7251
2.2688,-2.0064,-1.0065,-2.0243,-0.60275,1.7258
2.2689,-2.015,-0.99495,-2.024,-0.60322,1.7265
2.2689,-2.0236,-0.98341,-2.0237,-0.60367,1.7271
2.2689,-2.0321,-0.97186,-2.0234,-0.60411,1.7277
2.2689,-2.0407,-0.96031,-2.0231,-0.60452,1.7282
2.2688,-2.0492,-0.94874,-2.0228,-0.60492,1.7287
2.2686,-2.0577,-0.93716,-2.0225,-0.60531,1.7291
2.2684,-2.0662,-0.92558,-2.0221,-0.60567,1.7295
2.2682,-2.0747,-0.91399,-2.0218,-0.60603,1.7298
2.2679,-2.0832,-0.90239,-2.0215,-0.60636,1.7301
2.2675,-2.0917,-0.89079,-2.0212,-0.60669,1.7303
2.2671,-2.1002,-0.87919,-2.0208,-0.60699,1.7305
2.2667,-2.1086,-0.86757,-2.0205,-0.60729,1.7306
2.2662,-2.1171,-0.85596,-2.0201,-0.60757,1.7307
2.2656,-2.1255,-0.84434,-2.0198,-0.60783,1.7307
2.265,-2.1339,-0.83272,-2.0194,-0.60809,1.7307
2.2643,-2.1423,-0.82109,-2.0191,-0.60832,1.7306
2.2636,-2.1507,-0.80947,-2.0187,-0.60855,1.7305
2.2629,-2.1591,-0.79784,-2.0184,-0.60877,1.7303
2.2621,-2.1675,-0.78621,-2.018,-0.60897,1.73
2.2612,-2.1758,-0.77459,-2.0177,-0.60916,1.7298
2.2603,-2.1842,-0.76296,-2.0173,-0.60934,1.7294
2.2593,-2.1925,-0.75134,-2.017,-0.60951,1.729
2.2583,-2.2008,-0.73972,-2.0166,-0.60966,1.7285
2.2572,-2.2091,-0.7281,-2.0163,-0.60981,1.728
2.256,-2.2174,-0.71649,-2.0159,-0.60995,1.7275
2.2549,-2.2256,-0.70488,-2.0156,-0.61007,1.7269
2.2536,-2.2339,-0.69327,-2.0152,-0.61019,1.7262
2.2523,-2.2421,-0.68167,-2.0149,-0.6103,1.7255
2.251,-2.2503,-0.67008,-2.0145,-0.6104,1.7247
